filename,width,height,class,xmin,ymin,xmax,ymax
39-2019_07_07_22_56_15.png,1024,768,foxhole,288,70,415,177
39-2019_07_07_22_56_15.png,1024,768,foxhole,594,154,721,275
39-2019_07_07_22_56_15.png,1024,768,pillbox,569,41,675,145
39-2019_07_07_22_56_15.png,1024,768,sandbag,548,102,629,172
39-2019_07_07_22_56_15.png,1024,768,storage_box,499,146,534,199
39-2019_07_07_22_56_15.png,1024,768,sandbag,531,314,568,420
39-2019_07_07_22_56_15.png,1024,768,player,502,406,531,452
39-2019_07_07_22_56_15.png,1024,768,wire,382,20,542,108
39-2019_07_07_22_56_15.png,1024,768,pillbox,83,145,207,236
39-2019_07_07_22_56_15.png,1024,768,foxhole,716,289,866,426
39-2019_07_07_22_56_15.png,1024,768,fortified_wall,781,1,866,248
39-2019_07_07_22_56_15.png,1024,768,foxhole,525,1,627,38
39-2019_07_07_22_56_15.png,1024,768,fortified_wall,478,1,685,161
39-2019_07_07_22_56_15.png,1024,768,fortified_wall,474,70,549,402
39-2019_07_07_22_56_15.png,1024,768,fortified_wall,513,326,657,756
39-2019_07_07_22_56_15.png,1024,768,fortified_wall,619,720,774,768
4-2019_07_07_22_56_15.png,1024,768,flatbed,394,179,627,456
4-2019_07_07_22_56_15.png,1024,768,player,514,394,549,443
4-2019_07_07_22_56_15.png,1024,768,toggle_vehicle_operation,14,728,341,757
41-2019_07_07_22_56_15.png,1024,768,player,501,409,543,458
41-2019_07_07_22_56_15.png,1024,768,player,786,178,825,233
41-2019_07_07_22_56_15.png,1024,768,motorcycle,731,176,838,257
41-2019_07_07_22_56_15.png,1024,768,pillbox,623,396,780,522
41-2019_07_07_22_56_15.png,1024,768,storage_box,907,710,971,768
41-2019_07_07_22_56_15.png,1024,768,foxhole,694,234,812,348
41-2019_07_07_22_56_15.png,1024,768,foxhole,433,165,558,281
41-2019_07_07_22_56_15.png,1024,768,pillbox,269,156,373,254
41-2019_07_07_22_56_15.png,1024,768,foxhole,236,309,377,431
41-2019_07_07_22_56_15.png,1024,768,storage_box,516,307,573,348
42-2019_07_07_22_56_15.png,1024,768,motorcycle,292,250,371,329
42-2019_07_07_22_56_15.png,1024,768,player,59,294,107,343
42-2019_07_07_22_56_15.png,1024,768,player,529,416,562,461
42-2019_07_07_22_56_15.png,1024,768,foxhole,523,34,630,110
42-2019_07_07_22_56_15.png,1024,768,foxhole,131,156,279,299
42-2019_07_07_22_56_15.png,1024,768,foxhole,1,620,107,768
43-2019_07_07_22_56_15.png,1024,768,motorcycle,302,271,381,357
43-2019_07_07_22_56_15.png,1024,768,player,292,183,319,226
43-2019_07_07_22_56_15.png,1024,768,foxhole,325,152,471,264
43-2019_07_07_22_56_15.png,1024,768,foxhole,689,427,855,587
43-2019_07_07_22_56_15.png,1024,768,foxhole,758,114,895,224
43-2019_07_07_22_56_15.png,1024,768,fortified_wall,578,1,781,102
43-2019_07_07_22_56_15.png,1024,768,fortified_wall,760,1,988,112
43-2019_07_07_22_56_15.png,1024,768,player,494,425,527,467
44-2019_07_07_22_56_15.png,1024,768,motorcycle,536,224,628,287
44-2019_07_07_22_56_15.png,1024,768,player,450,423,485,470
44-2019_07_07_22_56_15.png,1024,768,foxhole,343,600,536,768
44-2019_07_07_22_56_15.png,1024,768,foxhole,651,203,794,316
44-2019_07_07_22_56_15.png,1024,768,player,596,201,634,250
45-2019_07_07_22_56_15.png,1024,768,player,493,376,531,425
45-2019_07_07_22_56_15.png,1024,768,storage_box,140,226,189,287
45-2019_07_07_22_56_15.png,1024,768,storage_box,75,257,144,303
45-2019_07_07_22_56_15.png,1024,768,storage_box,175,161,219,216
45-2019_07_07_22_56_15.png,1024,768,storage_box,157,129,216,170
45-2019_07_07_22_56_15.png,1024,768,storage_box,73,117,140,159
45-2019_07_07_22_56_15.png,1024,768,container,166,1,329,101
46-2019_07_07_22_56_15.png,1024,768,motorcycle,264,353,350,441
46-2019_07_07_22_56_15.png,1024,768,player,268,365,309,407
46-2019_07_07_22_56_15.png,1024,768,player,492,439,534,481
46-2019_07_07_22_56_15.png,1024,768,pillbox,662,459,798,590
46-2019_07_07_22_56_15.png,1024,768,foxhole,498,495,645,643
46-2019_07_07_22_56_15.png,1024,768,fortified_wall,11,302,168,694
46-2019_07_07_22_56_15.png,1024,768,fortified_wall,17,171,125,348
46-2019_07_07_22_56_15.png,1024,768,raised_gate,29,676,571,768
46-2019_07_07_22_56_15.png,1024,768,fortified_wall,562,711,702,768
46-2019_07_07_22_56_15.png,1024,768,fortified_wall,662,417,997,768
46-2019_07_07_22_56_15.png,1024,768,raised_gate,851,108,971,481
46-2019_07_07_22_56_15.png,1024,768,fortified_wall,838,1,973,206
48-2019_07_07_22_56_15.png,1024,768,flatbed,751,557,1024,766
48-2019_07_07_22_56_15.png,1024,768,howitzer,778,68,918,228
48-2019_07_07_22_56_15.png,1024,768,wire,299,315,418,504
48-2019_07_07_22_56_15.png,1024,768,wire,405,587,530,768
48-2019_07_07_22_56_15.png,1024,768,wire,79,263,294,364
48-2019_07_07_22_56_15.png,1024,768,wire,38,180,212,330
48-2019_07_07_22_56_15.png,1024,768,wire,306,29,381,144
48-2019_07_07_22_56_15.png,1024,768,wire,581,60,668,211
48-2019_07_07_22_56_15.png,1024,768,wire,585,1,660,79
48-2019_07_07_22_56_15.png,1024,768,sandbag,603,1,691,93
48-2019_07_07_22_56_15.png,1024,768,foxhole,183,126,321,234
48-2019_07_07_22_56_15.png,1024,768,fortified_wall,683,27,951,172
48-2019_07_07_22_56_15.png,1024,768,fortified_wall,871,31,976,298
48-2019_07_07_22_56_15.png,1024,768,motorcycle,470,405,562,498
48-2019_07_07_22_56_15.png,1024,768,player,489,404,534,445
48-2019_07_07_22_56_15.png,1024,768,player,492,439,539,478
48-2019_07_07_22_56_15.png,1024,768,foxhole,401,31,522,117
48-2019_07_07_22_56_15.png,1024,768,storage_box,759,121,814,165
49-2019_07_07_22_56_15.png,1024,768,howitzer,224,182,373,346
49-2019_07_07_22_56_15.png,1024,768,storage_box,225,227,289,275
49-2019_07_07_22_56_15.png,1024,768,foxhole,873,431,1024,596
49-2019_07_07_22_56_15.png,1024,768,wire,517,554,775,733
49-2019_07_07_22_56_15.png,1024,768,foxhole,333,639,505,768
49-2019_07_07_22_56_15.png,1024,768,pillbox,742,93,848,187
49-2019_07_07_22_56_15.png,1024,768,wire,10,152,146,332
49-2019_07_07_22_56_15.png,1024,768,fortified_wall,266,123,473,435
49-2019_07_07_22_56_15.png,1024,768,fortified_wall,106,105,448,284
49-2019_07_07_22_56_15.png,1024,768,wire,422,298,629,374
49-2019_07_07_22_56_15.png,1024,768,motorcycle,470,404,568,500
49-2019_07_07_22_56_15.png,1024,768,player,489,404,539,444
49-2019_07_07_22_56_15.png,1024,768,player,495,439,544,479
5-2019_07_07_22_56_15.png,1024,768,flatbed,1,192,239,447
5-2019_07_07_22_56_15.png,1024,768,player,451,341,484,389
50-2019_07_07_22_56_15.png,1024,768,pillbox,314,185,412,272
50-2019_07_07_22_56_15.png,1024,768,foxhole,712,315,846,426
50-2019_07_07_22_56_15.png,1024,768,foxhole,756,440,892,581
50-2019_07_07_22_56_15.png,1024,768,foxhole,645,581,784,735
50-2019_07_07_22_56_15.png,1024,768,foxhole,296,589,477,764
50-2019_07_07_22_56_15.png,1024,768,foxhole,98,32,212,108
50-2019_07_07_22_56_15.png,1024,768,foxhole,355,1,468,60
50-2019_07_07_22_56_15.png,1024,768,storage_box,417,26,454,73
50-2019_07_07_22_56_15.png,1024,768,motorcycle,389,422,495,525
50-2019_07_07_22_56_15.png,1024,768,motorcycle,410,463,462,506
50-2019_07_07_22_56_15.png,1024,768,motorcycle,412,422,462,468
50-2019_07_07_22_56_15.png,1024,768,fortified_wall,399,103,727,270
50-2019_07_07_22_56_15.png,1024,768,lowered_gate,817,216,1024,638
50-2019_07_07_22_56_15.png,1024,768,fortified_wall,697,717,803,768
50-2019_07_07_22_56_15.png,1024,768,foxhole,942,311,1024,417
51-2019_07_07_22_56_15.png,1024,768,motorcycle,453,328,538,415
51-2019_07_07_22_56_15.png,1024,768,player,454,339,493,386
51-2019_07_07_22_56_15.png,1024,768,player,487,344,524,386
51-2019_07_07_22_56_15.png,1024,768,container,586,104,751,209
51-2019_07_07_22_56_15.png,1024,768,foxhole,517,1,615,70
51-2019_07_07_22_56_15.png,1024,768,fortified_wall,437,1,486,164
51-2019_07_07_22_56_15.png,1024,768,foxhole,5,554,209,763
51-2019_07_07_22_56_15.png,1024,768,wire,769,136,940,278
51-2019_07_07_22_56_15.png,1024,768,wire,616,85,803,183
52-2019_07_07_22_56_15.png,1024,768,motorcycle,486,322,577,422
52-2019_07_07_22_56_15.png,1024,768,player,509,365,553,398
52-2019_07_07_22_56_15.png,1024,768,player,503,327,557,370
52-2019_07_07_22_56_15.png,1024,768,foxhole,684,198,816,300
52-2019_07_07_22_56_15.png,1024,768,pillbox,881,410,994,533
52-2019_07_07_22_56_15.png,1024,768,pillbox,539,458,681,604
52-2019_07_07_22_56_15.png,1024,768,watchtower,560,5,689,239
52-2019_07_07_22_56_15.png,1024,768,foxhole,481,61,617,154
52-2019_07_07_22_56_15.png,1024,768,truck,179,31,373,147
52-2019_07_07_22_56_15.png,1024,768,foxhole,125,50,207,123
52-2019_07_07_22_56_15.png,1024,768,raised_gate,1,82,72,196
53-2019_07_07_22_56_15.png,1024,768,motorcycle,410,340,496,443
53-2019_07_07_22_56_15.png,1024,768,player,423,345,475,388
53-2019_07_07_22_56_15.png,1024,768,player,438,375,483,420
53-2019_07_07_22_56_15.png,1024,768,wire,695,195,851,306
53-2019_07_07_22_56_15.png,1024,768,sandbag,649,197,762,303
53-2019_07_07_22_56_15.png,1024,768,pillbox,570,157,677,265
53-2019_07_07_22_56_15.png,1024,768,truck,643,83,839,247
53-2019_07_07_22_56_15.png,1024,768,truck,325,551,509,768
53-2019_07_07_22_56_15.png,1024,768,truck,495,563,648,768
53-2019_07_07_22_56_15.png,1024,768,foxhole,129,254,266,354
53-2019_07_07_22_56_15.png,1024,768,watchtower,1,109,177,294
53-2019_07_07_22_56_15.png,1024,768,foxhole,1,102,143,178
53-2019_07_07_22_56_15.png,1024,768,foxhole,917,402,1024,556
53-2019_07_07_22_56_15.png,1024,768,pillbox,970,337,1024,438
53-2019_07_07_22_56_15.png,1024,768,foxhole,890,647,1024,767
53-2019_07_07_22_56_15.png,1024,768,fence,805,257,1024,376
55-2019_07_07_22_56_15.png,1024,768,flatbed,565,96,733,240
55-2019_07_07_22_56_15.png,1024,768,foxhole,40,198,191,313
55-2019_07_07_22_56_15.png,1024,768,motorcycle,742,671,851,768
55-2019_07_07_22_56_15.png,1024,768,player,449,422,483,467
55-2019_07_07_22_56_15.png,1024,768,pillbox,259,496,400,658
55-2019_07_07_22_56_15.png,1024,768,sandbag,229,633,355,768
55-2019_07_07_22_56_15.png,1024,768,wire,309,635,414,768
55-2019_07_07_22_56_15.png,1024,768,truck,372,563,525,768
56-2019_07_07_22_56_15.png,1024,768,player,458,376,491,424
56-2019_07_07_22_56_15.png,1024,768,flatbed,764,99,905,359
57-2019_07_07_22_56_15.png,1024,768,player,282,335,321,389
57-2019_07_07_22_56_15.png,1024,768,foxhole,183,374,331,500
57-2019_07_07_22_56_15.png,1024,768,player,521,409,550,450
57-2019_07_07_22_56_15.png,1024,768,pillbox,641,141,749,252
57-2019_07_07_22_56_15.png,1024,768,foxhole,550,549,703,698
57-2019_07_07_22_56_15.png,1024,768,foxhole,957,372,1024,468
57-2019_07_07_22_56_15.png,1024,768,foxhole,509,68,620,152
57-2019_07_07_22_56_15.png,1024,768,wire,507,2,657,42
57-2019_07_07_22_56_15.png,1024,768,wire,162,202,243,379
57-2019_07_07_22_56_15.png,1024,768,sandbag,118,212,181,331
57-2019_07_07_22_56_15.png,1024,768,pillbox,32,134,142,228
57-2019_07_07_22_56_15.png,1024,768,watchtower,370,35,479,283
58-2019_07_07_22_56_15.png,1024,768,colonial,618,91,647,130
58-2019_07_07_22_56_15.png,1024,768,player,458,444,493,481
58-2019_07_07_22_56_15.png,1024,768,colonial,543,452,572,490
58-2019_07_07_22_56_15.png,1024,768,player,590,502,619,554
58-2019_07_07_22_56_15.png,1024,768,wire,634,315,725,494
58-2019_07_07_22_56_15.png,1024,768,wire,694,205,786,353
58-2019_07_07_22_56_15.png,1024,768,backpack,462,323,488,354
58-2019_07_07_22_56_15.png,1024,768,backpack,575,241,602,261
58-2019_07_07_22_56_15.png,1024,768,backpack,601,243,627,269
58-2019_07_07_22_56_15.png,1024,768,backpack,621,257,646,286
58-2019_07_07_22_56_15.png,1024,768,backpack,459,139,479,161
58-2019_07_07_22_56_15.png,1024,768,backpack,423,217,444,246
58-2019_07_07_22_56_15.png,1024,768,backpack,406,252,438,283
58-2019_07_07_22_56_15.png,1024,768,backpack,386,233,413,259
58-2019_07_07_22_56_15.png,1024,768,backpack,294,222,316,245
58-2019_07_07_22_56_15.png,1024,768,backpack,267,344,298,377
59-2019_07_07_22_56_15.png,1024,768,player,330,317,360,372
59-2019_07_07_22_56_15.png,1024,768,player,463,419,494,463
59-2019_07_07_22_56_15.png,1024,768,colonial,666,234,701,279
59-2019_07_07_22_56_15.png,1024,768,player,358,746,413,768
59-2019_07_07_22_56_15.png,1024,768,player,575,757,605,768
59-2019_07_07_22_56_15.png,1024,768,colonial,735,130,770,172
59-2019_07_07_22_56_15.png,1024,768,wire,815,268,912,424
59-2019_07_07_22_56_15.png,1024,768,wire,758,375,869,533
59-2019_07_07_22_56_15.png,1024,768,backpack,350,413,384,449
59-2019_07_07_22_56_15.png,1024,768,backpack,562,385,592,418
59-2019_07_07_22_56_15.png,1024,768,backpack,499,304,529,333
59-2019_07_07_22_56_15.png,1024,768,backpack,471,276,499,306
59-2019_07_07_22_56_15.png,1024,768,backpack,368,266,391,293
59-2019_07_07_22_56_15.png,1024,768,backpack,505,263,533,292
59-2019_07_07_22_56_15.png,1024,768,backpack,539,174,565,201
59-2019_07_07_22_56_15.png,1024,768,backpack,675,287,709,311
59-2019_07_07_22_56_15.png,1024,768,backpack,710,293,740,323
59-2019_07_07_22_56_15.png,1024,768,backpack,727,307,762,339
61-2019_07_07_22_56_15.png,1024,768,colonial,581,185,612,228
61-2019_07_07_22_56_15.png,1024,768,player,416,428,452,476
61-2019_07_07_22_56_15.png,1024,768,dead_player,494,321,553,356
61-2019_07_07_22_56_15.png,1024,768,backpack,516,374,549,410
61-2019_07_07_22_56_15.png,1024,768,backpack,842,248,873,272
61-2019_07_07_22_56_15.png,1024,768,backpack,862,252,898,276
61-2019_07_07_22_56_15.png,1024,768,backpack,679,135,710,162
61-2019_07_07_22_56_15.png,1024,768,backpack,660,222,691,257
61-2019_07_07_22_56_15.png,1024,768,backpack,659,263,692,293
61-2019_07_07_22_56_15.png,1024,768,backpack,625,240,656,270
61-2019_07_07_22_56_15.png,1024,768,backpack,514,226,543,254
62-2019_07_07_22_56_15.png,1024,768,dead_player,391,441,453,483
62-2019_07_07_22_56_15.png,1024,768,dead_player,562,500,616,565
62-2019_07_07_22_56_15.png,1024,768,colonial,451,593,510,638
62-2019_07_07_22_56_15.png,1024,768,dead_player,18,632,79,712
62-2019_07_07_22_56_15.png,1024,768,backpack,493,534,539,570
62-2019_07_07_22_56_15.png,1024,768,backpack,542,497,583,532
62-2019_07_07_22_56_15.png,1024,768,backpack,694,709,741,755
62-2019_07_07_22_56_15.png,1024,768,backpack,766,711,819,751
63-2019_07_07_22_56_15.png,1024,768,colonial,318,353,368,399
63-2019_07_07_22_56_15.png,1024,768,colonial,428,487,477,558
63-2019_07_07_22_56_15.png,1024,768,dead_player,440,577,512,635
63-2019_07_07_22_56_15.png,1024,768,dead_player,482,396,532,459
63-2019_07_07_22_56_15.png,1024,768,dead_player,255,219,309,257
63-2019_07_07_22_56_15.png,1024,768,backpack,183,270,215,300
63-2019_07_07_22_56_15.png,1024,768,backpack,175,641,207,685
63-2019_07_07_22_56_15.png,1024,768,backpack,292,747,321,768
63-2019_07_07_22_56_15.png,1024,768,backpack,475,552,506,591
63-2019_07_07_22_56_15.png,1024,768,player,712,189,758,237
63-2019_07_07_22_56_15.png,1024,768,backpack,219,239,252,270
64-2019_07_07_22_56_15.png,1024,768,colonial,380,348,419,405
64-2019_07_07_22_56_15.png,1024,768,player,601,219,646,248
64-2019_07_07_22_56_15.png,1024,768,dead_player,457,366,505,431
64-2019_07_07_22_56_15.png,1024,768,dead_player,410,537,478,595
64-2019_07_07_22_56_15.png,1024,768,dead_player,238,196,288,232
64-2019_07_07_22_56_15.png,1024,768,backpack,151,597,185,643
64-2019_07_07_22_56_15.png,1024,768,backpack,249,702,291,750
64-2019_07_07_22_56_15.png,1024,768,backpack,301,736,340,768
64-2019_07_07_22_56_15.png,1024,768,backpack,396,478,433,520
64-2019_07_07_22_56_15.png,1024,768,backpack,442,512,479,553
64-2019_07_07_22_56_15.png,1024,768,backpack,201,216,233,244
64-2019_07_07_22_56_15.png,1024,768,backpack,162,242,199,275
64-2019_07_07_22_56_15.png,1024,768,backpack,463,373,494,400
65-2019_07_07_22_56_15.png,1024,768,player,482,392,516,439
65-2019_07_07_22_56_15.png,1024,768,foxhole,618,364,768,519
65-2019_07_07_22_56_15.png,1024,768,wire,185,379,434,470
66-2019_07_07_22_56_15.png,1024,768,foxhole,1,488,101,613
66-2019_07_07_22_56_15.png,1024,768,foxhole,237,410,396,552
66-2019_07_07_22_56_15.png,1024,768,foxhole,543,354,695,478
66-2019_07_07_22_56_15.png,1024,768,foxhole,829,314,984,446
66-2019_07_07_22_56_15.png,1024,768,player,456,403,494,454
68-2019_07_07_22_56_15.png,1024,768,player,448,369,481,422
69-2019_07_07_22_56_15.png,1024,768,player,468,353,502,404
7-2019_07_07_22_56_15.png,1024,768,player,495,383,531,431
7-2019_07_07_22_56_15.png,1024,768,pillbox,592,227,701,351
70-2019_07_07_22_56_15.png,1024,768,player,456,408,490,461
71-2019_07_07_22_56_15.png,1024,768,player,515,374,562,418
72-2019_07_07_22_56_15.png,1024,768,player,526,426,563,472
72-2019_07_07_22_56_15.png,1024,768,foxhole,873,286,1024,449
72-2019_07_07_22_56_15.png,1024,768,foxhole,573,50,703,161
72-2019_07_07_22_56_15.png,1024,768,foxhole,316,602,511,768
72-2019_07_07_22_56_15.png,1024,768,foxhole,162,306,325,445
72-2019_07_07_22_56_15.png,1024,768,pillbox,240,404,372,537
72-2019_07_07_22_56_15.png,1024,768,pillbox,116,165,225,262
72-2019_07_07_22_56_15.png,1024,768,foxhole,75,91,201,198
72-2019_07_07_22_56_15.png,1024,768,pillbox,60,1,146,68
73-2019_07_07_22_56_15.png,1024,768,foxhole,276,79,415,197
73-2019_07_07_22_56_15.png,1024,768,foxhole,82,248,227,374
73-2019_07_07_22_56_15.png,1024,768,foxhole,138,564,316,737
73-2019_07_07_22_56_15.png,1024,768,foxhole,689,1,820,81
73-2019_07_07_22_56_15.png,1024,768,pillbox,608,1,719,56
73-2019_07_07_22_56_15.png,1024,768,pillbox,733,224,899,328
73-2019_07_07_22_56_15.png,1024,768,pillbox,899,1,1013,79
73-2019_07_07_22_56_15.png,1024,768,pillbox,84,63,170,159
73-2019_07_07_22_56_15.png,1024,768,raised_gate,419,111,738,457
73-2019_07_07_22_56_15.png,1024,768,fortified_wall,697,200,1024,424
73-2019_07_07_22_56_15.png,1024,768,fortified_wall,304,1,478,196
73-2019_07_07_22_56_15.png,1024,768,player,496,441,527,491
75-2019_07_07_22_56_15.png,1024,768,foxhole,46,207,150,289
75-2019_07_07_22_56_15.png,1024,768,foxhole,283,85,382,157
75-2019_07_07_22_56_15.png,1024,768,foxhole,619,395,794,559
75-2019_07_07_22_56_15.png,1024,768,pillbox,682,639,865,768
75-2019_07_07_22_56_15.png,1024,768,watchtower,810,177,1024,402
75-2019_07_07_22_56_15.png,1024,768,pillbox,717,249,816,352
75-2019_07_07_22_56_15.png,1024,768,pillbox,626,306,755,422
75-2019_07_07_22_56_15.png,1024,768,pillbox,231,457,375,587
75-2019_07_07_22_56_15.png,1024,768,pillbox,479,7,560,73
75-2019_07_07_22_56_15.png,1024,768,lowered_gate,90,161,415,461
75-2019_07_07_22_56_15.png,1024,768,fortified_wall,113,389,332,768
75-2019_07_07_22_56_15.png,1024,768,fortified_wall,393,31,612,256
75-2019_07_07_22_56_15.png,1024,768,fortified_wall,604,22,875,147
75-2019_07_07_22_56_15.png,1024,768,fortified_wall,857,27,1024,144
75-2019_07_07_22_56_15.png,1024,768,player,490,397,525,444
75-2019_07_07_22_56_15.png,1024,768,use_gate,12,728,140,758
76-2019_07_07_22_56_15.png,1024,768,player,459,396,494,442
76-2019_07_07_22_56_15.png,1024,768,pillbox,474,603,632,754
76-2019_07_07_22_56_15.png,1024,768,pillbox,818,351,982,483
76-2019_07_07_22_56_15.png,1024,768,pillbox,527,104,629,174
76-2019_07_07_22_56_15.png,1024,768,foxhole,181,85,329,182
76-2019_07_07_22_56_15.png,1024,768,foxhole,1,291,123,420
76-2019_07_07_22_56_15.png,1024,768,foxhole,467,209,614,326
76-2019_07_07_22_56_15.png,1024,768,lowered_gate,113,41,361,372
76-2019_07_07_22_56_15.png,1024,768,fortified_wall,1,290,185,711
76-2019_07_07_22_56_15.png,1024,768,fortified_wall,1,698,36,744
76-2019_07_07_22_56_15.png,1024,768,fortified_wall,340,26,609,212
76-2019_07_07_22_56_15.png,1024,768,fortified_wall,597,127,931,350
76-2019_07_07_22_56_15.png,1024,768,fortified_wall,881,252,1024,372
77-2019_07_07_22_56_15.png,1024,768,pillbox,96,94,199,170
77-2019_07_07_22_56_15.png,1024,768,pillbox,331,332,444,424
77-2019_07_07_22_56_15.png,1024,768,pillbox,560,230,673,332
77-2019_07_07_22_56_15.png,1024,768,pillbox,716,261,832,398
77-2019_07_07_22_56_15.png,1024,768,pillbox,551,494,706,640
77-2019_07_07_22_56_15.png,1024,768,pillbox,76,556,240,698
77-2019_07_07_22_56_15.png,1024,768,foxhole,303,389,454,515
77-2019_07_07_22_56_15.png,1024,768,player,500,395,533,445
78-2019_07_07_22_56_15.png,1024,768,flatbed,290,12,557,188
78-2019_07_07_22_56_15.png,1024,768,player,510,387,544,438
79-2019_07_07_22_56_15.png,1024,768,pillbox,242,250,348,346
79-2019_07_07_22_56_15.png,1024,768,foxhole,323,137,457,230
79-2019_07_07_22_56_15.png,1024,768,pillbox,453,22,570,115
79-2019_07_07_22_56_15.png,1024,768,player,448,396,479,446
8-2019_07_07_22_56_15.png,1024,768,player,488,383,527,431
8-2019_07_07_22_56_15.png,1024,768,pillbox,483,216,600,374
80-2019_07_07_22_56_15.png,1024,768,player,444,399,482,449
80-2019_07_07_22_56_15.png,1024,768,pillbox,718,187,826,281
80-2019_07_07_22_56_15.png,1024,768,pillbox,792,252,900,354
80-2019_07_07_22_56_15.png,1024,768,foxhole,222,207,357,326
80-2019_07_07_22_56_15.png,1024,768,pillbox,410,76,505,177
80-2019_07_07_22_56_15.png,1024,768,watchtower,367,92,514,331
80-2019_07_07_22_56_15.png,1024,768,foxhole,758,440,901,578
82-2019_07_07_22_56_15.png,1024,768,fence,71,197,405,442
82-2019_07_07_22_56_15.png,1024,768,fence,1,399,112,529
82-2019_07_07_22_56_15.png,1024,768,sandbag,329,287,415,375
82-2019_07_07_22_56_15.png,1024,768,sandbag,227,303,346,388
82-2019_07_07_22_56_15.png,1024,768,sandbag,125,364,250,459
82-2019_07_07_22_56_15.png,1024,768,sandbag,446,585,563,704
82-2019_07_07_22_56_15.png,1024,768,sandbag,489,536,603,643
82-2019_07_07_22_56_15.png,1024,768,sandbag,597,565,727,626
82-2019_07_07_22_56_15.png,1024,768,sandbag,727,552,846,651
82-2019_07_07_22_56_15.png,1024,768,storage_box,825,739,873,768
82-2019_07_07_22_56_15.png,1024,768,player,527,413,560,456
83-2019_07_07_22_56_15.png,1024,768,player,496,407,540,446
83-2019_07_07_22_56_15.png,1024,768,fence,579,41,651,294
83-2019_07_07_22_56_15.png,1024,768,sandbag,762,113,838,180
83-2019_07_07_22_56_15.png,1024,768,foxhole,865,133,988,228
83-2019_07_07_22_56_15.png,1024,768,wire,614,69,756,180
83-2019_07_07_22_56_15.png,1024,768,sandbag,642,39,786,170
83-2019_07_07_22_56_15.png,1024,768,sandbag,634,31,711,85
84-2019_07_07_22_56_15.png,1024,768,sandbag,646,162,686,244
84-2019_07_07_22_56_15.png,1024,768,sandbag,476,189,667,251
84-2019_07_07_22_56_15.png,1024,768,sandbag,455,166,484,249
84-2019_07_07_22_56_15.png,1024,768,foxhole,685,83,812,192
84-2019_07_07_22_56_15.png,1024,768,fence,501,225,758,489
84-2019_07_07_22_56_15.png,1024,768,fence,412,13,669,88
84-2019_07_07_22_56_15.png,1024,768,fence,412,26,468,263
84-2019_07_07_22_56_15.png,1024,768,wire,475,230,655,296
84-2019_07_07_22_56_15.png,1024,768,player,531,373,562,435
85-2019_07_07_22_56_15.png,1024,768,pillbox,875,137,964,255
85-2019_07_07_22_56_15.png,1024,768,fence,7,210,320,331
85-2019_07_07_22_56_15.png,1024,768,fence,130,217,453,349
85-2019_07_07_22_56_15.png,1024,768,fence,446,287,790,443
85-2019_07_07_22_56_15.png,1024,768,fence,758,385,1024,622
85-2019_07_07_22_56_15.png,1024,768,player,479,405,513,452
86-2019_07_07_22_56_15.png,1024,768,fence,272,124,474,337
86-2019_07_07_22_56_15.png,1024,768,fence,464,267,724,546
86-2019_07_07_22_56_15.png,1024,768,fence,705,501,1013,768
86-2019_07_07_22_56_15.png,1024,768,sandbag,721,455,810,559
86-2019_07_07_22_56_15.png,1024,768,sandbag,766,204,838,275
86-2019_07_07_22_56_15.png,1024,768,sandbag,817,209,923,290
86-2019_07_07_22_56_15.png,1024,768,player,499,400,540,441
87-2019_07_07_22_56_15.png,1024,768,sandbag,186,42,226,125
87-2019_07_07_22_56_15.png,1024,768,sandbag,183,97,284,134
87-2019_07_07_22_56_15.png,1024,768,player,536,415,567,463
87-2019_07_07_22_56_15.png,1024,768,fence,516,185,536,527
87-2019_07_07_22_56_15.png,1024,768,fence,522,1,556,231
87-2019_07_07_22_56_15.png,1024,768,sandbag,452,1,552,21
89-2019_07_07_22_56_15.png,1024,768,flatbed,158,74,438,215
89-2019_07_07_22_56_15.png,1024,768,player,527,388,560,433
9-2019_07_07_22_56_15.png,1024,768,pillbox,431,321,555,481
9-2019_07_07_22_56_15.png,1024,768,player,494,385,527,428
90-2019_07_07_22_56_15.png,1024,768,player,492,437,538,487
90-2019_07_07_22_56_15.png,1024,768,wire,224,136,392,233
90-2019_07_07_22_56_15.png,1024,768,wire,357,187,549,288
90-2019_07_07_22_56_15.png,1024,768,wire,523,248,721,347
90-2019_07_07_22_56_15.png,1024,768,wire,677,264,904,385
90-2019_07_07_22_56_15.png,1024,768,wire,884,244,1024,327
90-2019_07_07_22_56_15.png,1024,768,sandbag,620,41,702,81
90-2019_07_07_22_56_15.png,1024,768,storage_box,737,1,766,37
90-2019_07_07_22_56_15.png,1024,768,pillbox,846,33,932,109
90-2019_07_07_22_56_15.png,1024,768,foxhole,796,74,906,154
90-2019_07_07_22_56_15.png,1024,768,foxhole,538,26,631,102
90-2019_07_07_22_56_15.png,1024,768,pillbox,675,63,769,135
90-2019_07_07_22_56_15.png,1024,768,pillbox,142,4,244,76
90-2019_07_07_22_56_15.png,1024,768,sandbag,759,61,796,131
91-2019_07_07_22_56_15.png,1024,768,pillbox,125,43,240,167
91-2019_07_07_22_56_15.png,1024,768,pillbox,845,1,929,41
91-2019_07_07_22_56_15.png,1024,768,foxhole,712,1,780,23
91-2019_07_07_22_56_15.png,1024,768,wire,731,140,960,241
91-2019_07_07_22_56_15.png,1024,768,wire,577,90,757,172
